Author1,Author2
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_56f4d_a26ed_95673_0309f_a1488
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_2c7d5_490e6_05083_6f8f2_f0d49
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_87226_16204_217ed_db39e_7df96
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_8bd9c_0d453_53375_7387e_d019c
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_48a17_06eca_5ee61_48f74_8ca91
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_4c15f_47afe_7f817_fd559_e12dd
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_3635a_91e3d_a857f_7847f_68185
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_d6061_bbee6_cf13b_d7376_5faae
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_4a44d_c1536_4204a_80fe8_0e903
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_09895_de040_7bcb0_38673_3daa1
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_2747b_7c718_564ba_5f066_f0523
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_eb1e3_3e8a8_1b697_b7585_5af6b
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_36ebe_205bc_dfc49_9a25e_6923f
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_61a22_9bae1_e9033_1edd9_86b6b
authorID_49d18_0ecf5_61328_19571_bf39d,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_349c4_1201b_62db8_51192_665c5,authorID_1dfac_b2ea5_a03e0_a9159_99e03
authorID_349c4_1201b_62db8_51192_665c5,authorID_303c8_bd558_75dda_24089_7db15
authorID_349c4_1201b_62db8_51192_665c5,authorID_4b227_777d4_dd1fc_61c6f_884f4
authorID_349c4_1201b_62db8_51192_665c5,authorID_38b83_caefa_1ef26_940f1_d07bd
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_1be00_34108_2e25c_4e251_ca671
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_81178_6ad1a_e74ad_fdd20_dd037
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_da70d_fa4d9_f95ac_979f9_21e8e,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_89aa1_e5800_23722_db676_46e81
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_79026_99be4_2c8a8_e46fb_bb450
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_7688b_6ef52_55596_2d008_fff89
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_3949a_c1596_ec771_06a70_9a618
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_1253e_9373e_781b7_50026_6caa5
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_8bd9c_0d453_53375_7387e_d019c
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_56f4d_a26ed_95673_0309f_a1488
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_2747b_7c718_564ba_5f066_f0523
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_da70d_fa4d9_f95ac_979f9_21e8e
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_9f484_139a2_7415a_e2e86_12bf6
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_33512_00784_0ced1_bb0aa_b68f4
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_07919_63ca2_667a2_3cf32_68ad2
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_fc95c_e1766_03e9e_1d1ff_ee390
authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_36ebe_205bc_dfc49_9a25e_6923f
authorID_8d1ed_e4f88_9e0ed_6f082_3d8c1,authorID_dbb1d_ed63b_c7073_2626c_5dfe6
authorID_8d1ed_e4f88_9e0ed_6f082_3d8c1,authorID_16dc3_68a89_b428b_24854_84313
authorID_8d1ed_e4f88_9e0ed_6f082_3d8c1,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_56f4d_a26ed_95673_0309f_a1488
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_2747b_7c718_564ba_5f066_f0523
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_5ef6f_df325_13aa7_cd11f_72bec
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_a30f4_ef421_76d28_f0e22_93533
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_2c7d5_490e6_05083_6f8f2_f0d49
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_ec2e9_90b93_4dde5_5cb87_30062
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_7688b_6ef52_55596_2d008_fff89
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_33512_00784_0ced1_bb0aa_b68f4
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_3635a_91e3d_a857f_7847f_68185
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_1be00_34108_2e25c_4e251_ca671
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_0bba8_69d7f_392cb_caca6_b8935
authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_67067_1cd97_40415_6226e_50797,authorID_2fca3_46db6_56187_102ce_806ac
authorID_67067_1cd97_40415_6226e_50797,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_67067_1cd97_40415_6226e_50797,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_8d27b_a37c5_d8101_06b55_f3fd6
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_52f11_620e3_97f86_7b7d9_f19e4
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_88820_46218_0e5c8_93eff_2ed73
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_922c7_95421_6ccfe_7a61d_ef609
authorID_8bcbb_4c131_df56f_7c790_66016,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_1be00_34108_2e25c_4e251_ca671
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_74806_4be03_a08df_81e31_bd6f9
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_5ef6f_df325_13aa7_cd11f_72bec
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3fdba_35f04_dc8c4_62986_c992b
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_7688b_6ef52_55596_2d008_fff89
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3635a_91e3d_a857f_7847f_68185
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_9cfd3_c755b_e26b4_e1645_918e2
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_0fd42_b3f73_c448b_34940_b339f,authorID_1a656_2590e_f19d1_045d0_6c405
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_108c9_95b95_3c8a3_55611_03e20
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_8b496_bf96b_bcc9e_5ac11_c068b
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_0bba8_69d7f_392cb_caca6_b8935
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_35135_aaa6c_c2389_1b40c_b3f37
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_058d5_d43bf_485bf_78dda_1ed4e
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_48a17_06eca_5ee61_48f74_8ca91
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_2747b_7c718_564ba_5f066_f0523
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_bb668_ca955_63216_088b9_8a625
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_4c15f_47afe_7f817_fd559_e12dd
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_1253e_9373e_781b7_50026_6caa5,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_1253e_9373e_781b7_50026_6caa5,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
authorID_1253e_9373e_781b7_50026_6caa5,authorID_4c970_004b0_678d4_39f17_7e77d
authorID_1253e_9373e_781b7_50026_6caa5,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_1253e_9373e_781b7_50026_6caa5,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_1253e_9373e_781b7_50026_6caa5,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_835d5_e8314_340ab_852a2_f979a,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_835d5_e8314_340ab_852a2_f979a,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_835d5_e8314_340ab_852a2_f979a,authorID_5a39c_add1b_00709_3db50_74479
authorID_835d5_e8314_340ab_852a2_f979a,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_835d5_e8314_340ab_852a2_f979a,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_835d5_e8314_340ab_852a2_f979a,authorID_c76b4_05781_134be_1dab7_fe45a
authorID_835d5_e8314_340ab_852a2_f979a,authorID_7688b_6ef52_55596_2d008_fff89
authorID_835d5_e8314_340ab_852a2_f979a,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
authorID_835d5_e8314_340ab_852a2_f979a,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_835d5_e8314_340ab_852a2_f979a,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_835d5_e8314_340ab_852a2_f979a,authorID_138d9_e809e_386a7_b8007_91d1f
authorID_835d5_e8314_340ab_852a2_f979a,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
authorID_835d5_e8314_340ab_852a2_f979a,authorID_76ebd_b6d45_c61ca_12e62_2118c
authorID_835d5_e8314_340ab_852a2_f979a,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_a68b4_12c42_82555_f1554_6cf6e,authorID_284de_502c9_84734_2318c_17d47
authorID_a68b4_12c42_82555_f1554_6cf6e,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_a68b4_12c42_82555_f1554_6cf6e,authorID_16bad_fc620_2cb3f_8889e_0f277
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_3949a_c1596_ec771_06a70_9a618
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_20e9c_64c05_a54d1_99610_fb7e3
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_aea92_132c4_cbeb2_63e6a_c2bf6
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_768b8_4ef05_f655d_57fe2_2d488
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_2858d_cd105_7d3ea_e7f7d_5f782
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_766cb_53c75_3baed_ac5dc_78259,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_ec2e9_90b93_4dde5_5cb87_30062
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_1be00_34108_2e25c_4e251_ca671
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_3635a_91e3d_a857f_7847f_68185
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_c76b4_05781_134be_1dab7_fe45a
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_44c80_31cb0_36a73_50d8b_9b860
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_835d5_e8314_340ab_852a2_f979a
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_2c7d5_490e6_05083_6f8f2_f0d49
authorID_e0850_a775c_17a87_060c0_cf6ef,authorID_4e074_08562_bedb8_b60ce_05c1d
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_8f1f6_4db81_c40ea_10e1e_9080c
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_45235_40f15_04cd1_7100c_4835e
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_3c152_85c04_fff40_024bb_8714b
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_535fa_30d7e_25dd8_a49f1_53677
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_8527a_891e2_24136_950ff_32ca2
authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_8e612_bd1f5_d132a_33957_5b8da
authorID_09895_de040_7bcb0_38673_3daa1,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_09895_de040_7bcb0_38673_3daa1,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_09895_de040_7bcb0_38673_3daa1,authorID_cba28_b89eb_85949_7f544_956d6
authorID_09895_de040_7bcb0_38673_3daa1,authorID_7688b_6ef52_55596_2d008_fff89
authorID_09895_de040_7bcb0_38673_3daa1,authorID_3949a_c1596_ec771_06a70_9a618
authorID_09895_de040_7bcb0_38673_3daa1,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_09895_de040_7bcb0_38673_3daa1,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_835d5_e8314_340ab_852a2_f979a
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_35135_aaa6c_c2389_1b40c_b3f37
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_07919_63ca2_667a2_3cf32_68ad2
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_0bba8_69d7f_392cb_caca6_b8935
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_b17ef_6d19c_7a5b1_ee83b_907c5
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_768b8_4ef05_f655d_57fe2_2d488
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_87226_16204_217ed_db39e_7df96
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_8b496_bf96b_bcc9e_5ac11_c068b
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_454f6_3ac30_c8322_997ef_025ed
authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_7688b_6ef52_55596_2d008_fff89
authorID_983bd_614bb_5afec_e5ab3_b6023,authorID_38d66_d9692_ac590_000a9_1b03a
authorID_983bd_614bb_5afec_e5ab3_b6023,authorID_30883_1041e_a4863_c3f87_d222c
authorID_983bd_614bb_5afec_e5ab3_b6023,authorID_e3d6c_4d459_9e008_82384_ca981
authorID_983bd_614bb_5afec_e5ab3_b6023,authorID_6aac0_cf87a_32e63_15361_22c3f
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_38d66_d9692_ac590_000a9_1b03a
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_fc56d_bc6d4_652b3_15b86_b71c8
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_14063_69760_3e22d_600d3_36bee
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_922c7_95421_6ccfe_7a61d_ef609
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_ea5b2_7556f_bb134_def2c_2fbf9
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_88820_46218_0e5c8_93eff_2ed73
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_16dc3_68a89_b428b_24854_84313
authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_6b86b_273ff_34fce_19d6b_804ef
